Brand,AnnualDemand,AvgPurchasePrice,HoldingCost,OrderingCost,EOQ,OrdersPerYear,TotalOrderingCost,TotalHoldingCost,TotalInventoryCost
39716,154,5.4,1.08,150,207,1,150,111.78,261.78
33965,154,13.72,2.744,150,130,2,300,178.36,478.36
1168,154,14.28,2.856,150,127,2,300,181.356,481.356
45845,153,10.66,2.132,150,147,2,300,156.702,456.702
5361,153,0.79,0.15800000000000003,150,539,1,150,42.58100000000001,192.58100000000002
3532,153,20.58,4.116,150,106,2,300,218.14799999999997,518.1479999999999
42255,153,16.33,3.266,150,119,2,300,194.327,494.327
3472,153,11.1,2.22,150,144,2,300,159.84,459.84000000000003
14471,153,6.49,1.298,150,188,1,150,122.012,272.012
41965,153,9.73,1.9460000000000002,150,154,1,150,149.842,299.842
39652,153,3.89,0.778,150,243,1,150,94.527,244.527
22027,153,4.79,0.9580000000000001,150,219,1,150,104.90100000000001,254.901
27808,153,4.54,0.908,150,225,1,150,102.15,252.15
25992,153,7.43,1.486,150,176,1,150,130.768,280.76800000000003
4239,152,15.14,3.0280000000000005,150,123,2,300,186.22200000000004,486.22200000000004
8322,152,6.24,1.2480000000000002,150,191,1,150,119.18400000000003,269.184
446,152,10.34,2.068,150,148,2,300,153.032,453.03200000000004
1049,152,5.55,1.11,150,203,1,150,112.665,262.665
27515,152,8.96,1.7920000000000003,150,160,1,150,143.36,293.36
6585,151,5.15,1.03,150,210,1,150,108.15,258.15
2280,151,27.4,5.48,150,91,2,300,249.34000000000003,549.34
18881,151,6.53,1.306,150,186,1,150,121.458,271.45799999999997
8367,151,9.93,1.986,150,151,1,150,149.943,299.943
16159,151,6.89,1.3780000000000001,150,181,1,150,124.709,274.709
24587,151,4.51,0.902,150,224,1,150,101.024,251.024
5669,151,13.38,2.676,150,130,2,300,173.94,473.94
25622,151,5.33,1.066,150,206,1,150,109.798,259.798
39648,151,9.03,1.806,150,158,1,150,142.674,292.674
1336,151,19.42,3.8840000000000003,150,108,2,300,209.73600000000002,509.736
18304,151,5.82,1.1640000000000001,150,197,1,150,114.65400000000001,264.654
44828,151,8.6,1.72,150,162,1,150,139.32,289.32
8897,150,33.55,6.71,150,82,2,300,275.11,575.11
3758,150,14.59,2.918,150,124,2,300,180.916,480.916
46093,150,6.53,1.306,150,186,1,150,121.458,271.45799999999997
2518,149,36.49,7.298000000000001,150,78,2,300,284.622,584.6220000000001
25260,149,5.19,1.038,150,208,1,150,107.952,257.952
178,149,20.76,4.152,150,104,2,300,215.904,515.904
2034,149,21.32,4.264,150,102,2,300,217.464,517.4639999999999
38651,149,10.73,2.1460000000000004,150,144,2,300,154.51200000000003,454.51200000000006
23275,149,7.09,1.4180000000000001,150,178,1,150,126.20200000000001,276.202
1006,149,3.14,0.6280000000000001,150,267,1,150,83.83800000000002,233.83800000000002
9136,149,10.81,2.1620000000000004,150,144,2,300,155.66400000000002,455.664
20800,149,5.84,1.168,150,196,1,150,114.464,264.464
38541,148,11.99,2.398,150,136,2,300,163.06400000000002,463.064
2630,148,29.91,5.982,150,86,2,300,257.226,557.226
5378,148,20.15,4.03,150,105,2,300,211.57500000000002,511.57500000000005
2675,148,34.88,6.976000000000001,150,80,2,300,279.04,579.04
34825,148,9.73,1.9460000000000002,150,151,1,150,146.923,296.923
20395,148,6.49,1.298,150,185,1,150,120.065,270.065
26827,148,6.89,1.3780000000000001,150,180,1,150,124.02000000000001,274.02
6584,148,8.1,1.62,150,166,1,150,134.46,284.46000000000004
43362,148,68.93,13.786000000000001,150,57,3,450,392.90100000000007,842.9010000000001
2158,148,12.4,2.4800000000000004,150,134,2,300,166.16000000000003,466.16
20725,148,9.86,1.972,150,150,1,150,147.9,297.9
6950,147,23.52,4.704,150,97,2,300,228.14399999999998,528.144
31163,147,9.39,1.8780000000000001,150,153,1,150,143.667,293.66700000000003
3928,147,9.52,1.904,150,152,1,150,144.704,294.704
15837,147,5.26,1.052,150,205,1,150,107.83,257.83
2208,147,53.95,10.790000000000001,150,64,3,450,345.28000000000003,795.28
8351,147,8.26,1.6520000000000001,150,163,1,150,134.638,284.63800000000003
44138,147,8.44,1.688,150,162,1,150,136.728,286.728
35607,147,4.63,0.926,150,218,1,150,100.93400000000001,250.93400000000003
2986,147,51.96,10.392000000000001,150,65,3,450,337.74000000000007,787.74
4054,147,9.41,1.8820000000000001,150,153,1,150,143.973,293.973
17016,147,7.58,1.516,150,171,1,150,129.618,279.618
5194,147,9.62,1.924,150,151,1,150,145.262,295.262
5962,147,17.26,3.4520000000000004,150,113,2,300,195.038,495.038
37121,146,8.72,1.7440000000000002,150,158,1,150,137.776,287.776
10422,146,6.07,1.2140000000000002,150,190,1,150,115.33000000000001,265.33000000000004
16180,146,6.84,1.368,150,179,1,150,122.436,272.43600000000004
25484,146,11.99,2.398,150,135,2,300,161.865,461.865
15138,146,15.58,3.116,150,119,2,300,185.40200000000002,485.40200000000004
13097,146,5.99,1.1980000000000002,150,191,1,150,114.40900000000002,264.409
1744,146,17.05,3.41,150,113,2,300,192.66500000000002,492.665
10357,146,5.19,1.038,150,205,1,150,106.39500000000001,256.395
1330,146,38.27,7.654000000000001,150,76,2,300,290.85200000000003,590.8520000000001
11926,146,8.05,1.6100000000000003,150,165,1,150,132.82500000000002,282.82500000000005
8491,146,14.92,2.984,150,121,2,300,180.532,480.53200000000004
825,145,29.99,5.998,150,85,2,300,254.91500000000002,554.915
2534,145,35.99,7.198,150,78,2,300,280.72200000000004,580.722
11080,145,6.62,1.324,150,181,1,150,119.822,269.822
4702,145,16.66,3.3320000000000003,150,114,2,300,189.924,489.924
23464,145,7.23,1.4460000000000002,150,173,1,150,125.07900000000002,275.079
7353,144,12.02,2.404,150,134,2,300,161.06799999999998,461.068
23381,144,11.76,2.352,150,136,2,300,159.93599999999998,459.936
12534,144,6.89,1.3780000000000001,150,177,1,150,121.953,271.953
8658,144,24.28,4.856000000000001,150,94,2,300,228.23200000000003,528.232
8567,144,6.75,1.35,150,179,1,150,120.825,270.825
818,144,7.35,1.47,150,171,1,150,125.685,275.685
2841,143,25.73,5.146000000000001,150,91,2,300,234.14300000000003,534.143
16329,143,9.08,1.816,150,154,1,150,139.832,289.832
4228,143,14.7,2.94,150,121,2,300,177.87,477.87
7851,143,0.79,0.15800000000000003,150,521,1,150,41.159000000000006,191.159
11320,143,7.74,1.548,150,166,1,150,128.484,278.48400000000004
25984,143,5.88,1.176,150,191,1,150,112.30799999999999,262.308
5087,143,9.35,1.87,150,151,1,150,141.185,291.185
17194,143,8.27,1.654,150,161,1,150,133.147,283.147
2030,143,23.48,4.696000000000001,150,96,2,300,225.40800000000002,525.408
24029,143,10.34,2.068,150,144,1,150,148.89600000000002,298.896
743,143,36.5,7.300000000000001,150,77,2,300,281.05,581.05
21699,142,2.39,0.47800000000000004,150,299,1,150,71.461,221.461
4431,142,11.1,2.22,150,139,2,300,154.29000000000002,454.29
15007,142,13.79,2.758,150,124,2,300,170.996,470.996
1226,142,19.99,3.9979999999999998,150,103,2,300,205.897,505.897
23239,142,6.12,1.2240000000000002,150,187,1,150,114.44400000000002,264.444
37827,141,5.15,1.03,150,203,1,150,104.545,254.54500000000002
13451,141,8.05,1.6100000000000003,150,162,1,150,130.41000000000003,280.41
5705,141,15.99,3.1980000000000004,150,115,2,300,183.88500000000002,483.885
689,141,7.33,1.4660000000000002,150,170,1,150,124.61000000000001,274.61
31790,141,5.15,1.03,150,203,1,150,104.545,254.54500000000002
17330,141,8.96,1.7920000000000003,150,154,1,150,137.984,287.98400000000004
21287,141,15.43,3.0860000000000003,150,117,2,300,180.531,480.531
26428,141,9.14,1.8280000000000003,150,152,1,150,138.92800000000003,288.928
5359,141,14.28,2.856,150,122,2,300,174.21599999999998,474.216
19895,141,6.45,1.29,150,181,1,150,116.745,266.745
13836,141,10.73,2.1460000000000004,150,140,2,300,150.22000000000003,450.22
8446,141,4.64,0.9279999999999999,150,213,1,150,98.832,248.832
17814,141,23.64,4.728000000000001,150,95,2,300,224.58000000000004,524.58
106,141,3.4,0.68,150,249,1,150,84.66000000000001,234.66000000000003
46199,141,5.15,1.03,150,203,1,150,104.545,254.54500000000002
3412,141,9.28,1.8559999999999999,150,151,1,150,140.128,290.128
36200,140,8.21,1.6420000000000003,150,160,1,150,131.36,281.36
4363,140,23.73,4.746,150,94,2,300,223.062,523.062
2083,140,31.49,6.298,150,82,2,300,258.218,558.2180000000001
23840,140,11.68,2.336,150,134,2,300,156.512,456.512
14704,140,3.94,0.788,150,231,1,150,91.01400000000001,241.014
976,140,7.47,1.494,150,168,1,150,125.496,275.496
24310,140,6.53,1.306,150,179,1,150,116.887,266.887
41759,140,5.44,1.088,150,196,1,150,106.62400000000001,256.624
6241,140,4.05,0.81,150,228,1,150,92.34,242.34
13979,140,22.87,4.574000000000001,150,96,2,300,219.55200000000002,519.552
5836,139,19.08,3.816,150,105,2,300,200.34,500.34000000000003
46785,139,5.86,1.1720000000000002,150,189,1,150,110.75400000000002,260.754
14280,139,4.96,0.992,150,205,1,150,101.67999999999999,251.68
6015,139,16.42,3.2840000000000007,150,113,2,300,185.54600000000005,485.54600000000005
46621,139,15.48,3.096,150,116,2,300,179.568,479.568
12140,139,5.91,1.1820000000000002,150,188,1,150,111.10800000000002,261.108
21321,139,4.07,0.8140000000000001,150,226,1,150,91.982,241.982
33038,139,10.8,2.16,150,139,1,150,150.12,300.12
4686,139,42.96,8.592,150,70,2,300,300.72,600.72
860,139,8.79,1.758,150,154,1,150,135.366,285.366
23161,139,13.69,2.738,150,123,2,300,168.387,468.387
5346,138,36.22,7.244,150,76,2,300,275.272,575.2719999999999
2893,138,39.67,7.934000000000001,150,72,2,300,285.624,585.624
4150,138,8.63,1.7260000000000002,150,155,1,150,133.76500000000001,283.765
1112,138,34.91,6.981999999999999,150,77,2,300,268.80699999999996,568.807
33819,138,10.8,2.16,150,138,1,150,149.04000000000002,299.04
5507,138,4.54,0.908,150,214,1,150,97.156,247.156
12109,138,12.33,2.466,150,130,2,300,160.29000000000002,460.29
982,137,5.46,1.092,150,194,1,150,105.924,255.924
16484,137,10.52,2.104,150,140,1,150,147.28,297.28
3457,137,22.38,4.476,150,96,2,300,214.848,514.848
33953,137,7.99,1.598,150,160,1,150,127.84,277.84000000000003
5697,137,15.14,3.0280000000000005,150,117,2,300,177.13800000000003,477.13800000000003
5149,137,23.19,4.638000000000001,150,94,2,300,217.98600000000005,517.9860000000001
15729,137,1.66,0.332,150,352,1,150,58.432,208.43200000000002
1340,137,14.05,2.8100000000000005,150,121,2,300,170.00500000000002,470.005
2595,137,12.3,2.4600000000000004,150,129,2,300,158.67000000000002,458.67
46217,137,4.72,0.944,150,209,1,150,98.648,248.648
28690,136,6.66,1.332,150,175,1,150,116.55000000000001,266.55
23397,136,8.05,1.6100000000000003,150,159,1,150,127.99500000000002,277.995
2412,136,15.38,3.0760000000000005,150,115,2,300,176.87000000000003,476.87
21595,136,3.54,0.7080000000000001,150,240,1,150,84.96000000000001,234.96
1728,136,41.35,8.270000000000001,150,70,2,300,289.45000000000005,589.45
31384,136,17.44,3.4880000000000004,150,108,2,300,188.35200000000003,488.35200000000003
45921,136,5.13,1.026,150,199,1,150,102.087,252.087
6145,136,5.19,1.038,150,198,1,150,102.762,252.762
272,135,7.4,1.4800000000000002,150,165,1,150,122.10000000000002,272.1
2045,135,30.39,6.078,150,82,2,300,249.198,549.198
29352,135,11.91,2.382,150,130,2,300,154.83,454.83000000000004
24020,135,7.38,1.476,150,166,1,150,122.508,272.508
31070,135,12.98,2.596,150,125,2,300,162.25,462.25
6721,135,10.95,2.19,150,136,1,150,148.92,298.91999999999996
18747,135,6.84,1.368,150,172,1,150,117.64800000000001,267.648
428,134,6.83,1.366,150,172,1,150,117.47600000000001,267.476
15232,134,29.99,5.998,150,82,2,300,245.918,545.918
6402,134,29.62,5.924,150,82,2,300,242.88400000000001,542.884
24294,134,12.98,2.596,150,124,2,300,160.952,460.952
5831,134,5.34,1.068,150,194,1,150,103.596,253.596
13837,134,5.73,1.1460000000000001,150,187,1,150,107.15100000000001,257.151
4724,134,16.79,3.358,150,109,2,300,183.011,483.01099999999997
1158,134,5.34,1.068,150,194,1,150,103.596,253.596
44915,134,6.45,1.29,150,177,1,150,114.165,264.165
47090,134,15.58,3.116,150,114,2,300,177.612,477.61199999999997
15334,134,6.07,1.2140000000000002,150,182,1,150,110.47400000000002,260.47400000000005
2838,133,35.43,7.086,150,75,2,300,265.725,565.725
27503,133,7.09,1.4180000000000001,150,168,1,150,119.11200000000001,269.112
44986,133,11.1,2.22,150,134,1,150,148.74,298.74
24882,133,1.94,0.388,150,321,1,150,62.274,212.274
41030,133,11.03,2.206,150,134,1,150,147.802,297.802
8398,133,33.33,6.666,150,77,2,300,256.641,556.6410000000001
14852,133,8.16,1.6320000000000001,150,156,1,150,127.296,277.296
5106,133,9.52,1.904,150,145,1,150,138.04,288.03999999999996
45525,132,5.91,1.1820000000000002,150,183,1,150,108.15300000000002,258.153
24595,132,5.86,1.1720000000000002,150,184,1,150,107.82400000000001,257.824
16352,132,11.48,2.2960000000000003,150,131,2,300,150.388,450.38800000000003
10581,132,6.62,1.324,150,173,1,150,114.52600000000001,264.526
36100,132,20.54,4.108,150,98,2,300,201.29199999999997,501.292
6378,132,6.62,1.324,150,173,1,150,114.52600000000001,264.526
7269,132,5.44,1.088,150,191,1,150,103.90400000000001,253.904
42751,132,2.45,0.49000000000000005,150,284,1,150,69.58000000000001,219.58
39983,132,7.89,1.578,150,158,1,150,124.662,274.66200000000003
15332,131,8.55,1.7100000000000002,150,152,1,150,129.96,279.96000000000004
159,131,27.99,5.598,150,84,2,300,235.11599999999999,535.116
4696,131,13.17,2.6340000000000003,150,122,2,300,160.67400000000004,460.67400000000004
45823,131,6.66,1.332,150,172,1,150,114.552,264.552
7320,131,13.17,2.6340000000000003,150,122,2,300,160.67400000000004,460.67400000000004
63,131,30.46,6.0920000000000005,150,80,2,300,243.68,543.6800000000001
23168,131,9.93,1.986,150,141,1,150,140.013,290.01300000000003
14383,131,10.32,2.064,150,138,1,150,142.416,292.416
14811,131,7.53,1.5060000000000002,150,162,1,150,121.98600000000002,271.986
5277,131,6.05,1.21,150,180,1,150,108.89999999999999,258.9
6658,131,11.03,2.206,150,133,1,150,146.69899999999998,296.69899999999996
24357,131,12.24,2.4480000000000004,150,127,2,300,155.44800000000004,455.44800000000004
3705,130,0.72,0.144,150,520,1,150,37.44,187.44
43618,130,7.84,1.568,150,158,1,150,123.872,273.872
381,130,14.5,2.9000000000000004,150,116,2,300,168.20000000000002,468.20000000000005
1386,130,14.59,2.918,150,116,2,300,169.244,469.244
1099,130,33.33,6.666,150,76,2,300,253.30800000000002,553.308
21576,129,11.91,2.382,150,127,2,300,151.257,451.257
14710,129,10.38,2.076,150,137,1,150,142.20600000000002,292.206
27567,129,7.23,1.4460000000000002,150,164,1,150,118.57200000000002,268.572
27807,129,3.37,0.674,150,240,1,150,80.88000000000001,230.88
17837,129,6.89,1.3780000000000001,150,168,1,150,115.75200000000001,265.752
5627,129,13.38,2.676,150,120,2,300,160.56,460.56
37049,129,13.6,2.72,150,119,2,300,161.84,461.84000000000003
3168,129,18.97,3.794,150,101,2,300,191.597,491.597
15466,129,6.03,1.2060000000000002,150,179,1,150,107.93700000000001,257.937
27802,129,16.33,3.266,150,109,2,300,177.997,477.997
5683,128,0.39,0.07800000000000001,150,702,1,150,27.378000000000004,177.37800000000001
13505,128,5.8,1.16,150,182,1,150,105.55999999999999,255.56
33446,128,4.06,0.8119999999999999,150,217,1,150,88.10199999999999,238.10199999999998
981,128,2.89,0.5780000000000001,150,258,1,150,74.56200000000001,224.562
24291,128,11.99,2.398,150,127,2,300,152.273,452.273
26818,128,10.45,2.09,150,136,1,150,142.12,292.12
2654,128,22.47,4.494,150,92,2,300,206.724,506.724
22675,128,5.33,1.066,150,190,1,150,101.27000000000001,251.27
25141,128,10.27,2.054,150,137,1,150,140.69899999999998,290.69899999999996
11441,127,10.96,2.192,150,132,1,150,144.67200000000003,294.672
2619,127,51.58,10.316,150,61,3,450,314.63800000000003,764.638
34850,127,8.6,1.72,150,149,1,150,128.14,278.14
40483,127,10.2,2.04,150,137,1,150,139.74,289.74
3497,127,73.07,14.613999999999999,150,51,3,450,372.657,822.6569999999999
1746,127,19.99,3.9979999999999998,150,98,2,300,195.902,495.902
1835,127,19.7,3.94,150,98,2,300,193.06,493.06
25690,127,11.68,2.336,150,128,1,150,149.504,299.504
22413,127,2.49,0.49800000000000005,150,277,1,150,68.97300000000001,218.973
211,126,19.83,3.9659999999999997,150,98,2,300,194.33399999999997,494.33399999999995
46429,126,5.8,1.16,150,181,1,150,104.97999999999999,254.98
15482,126,5.96,1.192,150,178,1,150,106.088,256.08799999999997
12450,126,5.22,1.044,150,190,1,150,99.18,249.18
12951,126,6.7,1.34,150,168,1,150,112.56,262.56
43685,126,9.58,1.9160000000000001,150,140,1,150,134.12,284.12
8242,126,7.99,1.598,150,154,1,150,123.046,273.046
33573,126,9.93,1.986,150,138,1,150,137.034,287.034
19035,126,7.18,1.436,150,162,1,150,116.316,266.31600000000003
644,126,20.76,4.152,150,95,2,300,197.22,497.22
39062,125,12.41,2.482,150,123,2,300,152.643,452.64300000000003
29691,125,7.94,1.588,150,154,1,150,122.27600000000001,272.276
3597,125,6.51,1.302,150,170,1,150,110.67,260.67
24299,125,5.88,1.176,150,179,1,150,105.252,255.252
19419,125,6.62,1.324,150,168,1,150,111.21600000000001,261.216
36991,125,7.18,1.436,150,162,1,150,116.316,266.31600000000003
3648,124,6.05,1.21,150,175,1,150,105.875,255.875
22593,124,7.58,1.516,150,157,1,150,119.006,269.006
60,124,7.4,1.4800000000000002,150,159,1,150,117.66000000000001,267.66
22289,124,8.84,1.768,150,145,1,150,128.18,278.18
34060,124,9.08,1.816,150,143,1,150,129.844,279.844
19199,124,11.56,2.3120000000000003,150,127,1,150,146.812,296.812
6495,124,11.02,2.204,150,130,1,150,143.26000000000002,293.26
4639,124,58.82,11.764000000000001,150,56,3,450,329.39200000000005,779.392
23438,124,8.55,1.7100000000000002,150,147,1,150,125.68500000000002,275.685
18813,124,7.89,1.578,150,154,1,150,121.506,271.506
3294,124,12.31,2.462,150,123,2,300,151.413,451.413
10702,123,8.05,1.6100000000000003,150,151,1,150,121.55500000000002,271.555
20509,123,7.43,1.486,150,158,1,150,117.394,267.394
8295,123,31.0,6.2,150,77,2,300,238.70000000000002,538.7
13397,123,13.69,2.738,150,116,2,300,158.804,458.804
27146,123,6.57,1.314,150,168,1,150,110.376,260.376
21267,123,10.66,2.132,150,132,1,150,140.71200000000002,290.712
3785,123,6.98,1.3960000000000001,150,163,1,150,113.77400000000002,263.774
4302,123,11.15,2.23,150,129,1,150,143.835,293.83500000000004
8420,123,31.0,6.2,150,77,2,300,238.70000000000002,538.7
33960,122,9.8,1.9600000000000002,150,137,1,150,134.26000000000002,284.26
42735,122,8.1,1.62,150,150,1,150,121.50000000000001,271.5
13709,122,6.75,1.35,150,165,1,150,111.37500000000001,261.375
3288,122,16.66,3.3320000000000003,150,105,2,300,174.93,474.93
21251,122,11.72,2.3440000000000003,150,125,1,150,146.50000000000003,296.5
2582,121,11.8,2.3600000000000003,150,124,1,150,146.32000000000002,296.32000000000005
13981,121,5.26,1.052,150,186,1,150,97.836,247.836
20483,121,11.91,2.382,150,123,1,150,146.493,296.493
934,121,26.08,5.216,150,83,2,300,216.464,516.4639999999999
2862,121,27.68,5.5360000000000005,150,81,2,300,224.20800000000003,524.2080000000001
19340,121,8.38,1.6760000000000002,150,147,1,150,123.186,273.18600000000004
2661,121,47.99,9.598,150,61,2,300,292.73900000000003,592.739
3286,121,36.08,7.216,150,71,2,300,256.168,556.168
758,121,28.77,5.7540000000000004,150,79,2,300,227.28300000000002,527.283
25531,121,15.68,3.136,150,108,2,300,169.344,469.344
25985,121,6.66,1.332,150,165,1,150,109.89,259.89
16458,120,8.55,1.7100000000000002,150,145,1,150,123.97500000000001,273.975
2054,120,34.64,6.928000000000001,150,72,2,300,249.40800000000002,549.408
37765,120,6.12,1.2240000000000002,150,171,1,150,104.65200000000002,254.65200000000002
8075,120,6.75,1.35,150,163,1,150,110.025,260.025
38263,120,6.16,1.2320000000000002,150,171,1,150,105.33600000000001,255.336
2992,120,35.96,7.192,150,71,2,300,255.316,555.316
34635,120,5.29,1.058,150,184,1,150,97.336,247.336
