Brand,EndingStock,AvgPrice,InventoryValue,TotalSold,StockToSales,MovementClass
680,822,19.99,16431.78,217.0,3.7880184331797233,Slow Moving
685,78,49.99,3899.2200000000003,14.0,5.571428571428571,Slow Moving
686,733,19.990000000000002,14652.670000000002,105.0,6.980952380952381,Slow Moving
689,511,11.989999999999998,6126.889999999999,141.0,3.624113475177305,Slow Moving
693,131,12.99,1701.69,29.0,4.517241379310345,Slow Moving
694,35,8.29,290.15,26.0,1.3461538461538463,Normal
700,23,8.29,190.67,14.0,1.6428571428571428,Normal
702,60,16.49,989.3999999999999,25.0,2.4,Slow Moving
703,3,16.49,49.47,0.0,inf,Dead Stock
704,2,69.99,139.98,1.0,2.0,Normal
709,112,19.99,2238.8799999999997,0.0,inf,Dead Stock
711,220,19.99,4397.799999999999,0.0,inf,Dead Stock
712,8,10.99,87.92,0.0,inf,Dead Stock
714,11,5.99,65.89,1.0,11.0,Slow Moving
715,18,8.29,149.21999999999997,12.0,1.5,Normal
717,3,999.99,2999.9700000000003,0.0,inf,Dead Stock
718,10,10.49,104.9,2.0,5.0,Slow Moving
722,118,8.99,1060.82,0.0,inf,Dead Stock
728,438,43.99,19267.620000000003,0.0,inf,Dead Stock
731,11,26.99,296.89,9.0,1.2222222222222223,Normal
735,12,14.49,173.88,7.0,1.7142857142857142,Normal
742,45,12.99,584.55,2.0,22.5,Slow Moving
743,344,49.99,17196.56,143.0,2.4055944055944054,Slow Moving
744,115,8.99,1033.8500000000001,0.0,inf,Dead Stock
746,11,5.99,65.89,0.0,inf,Dead Stock
749,907,9.99,9060.93,6.0,151.16666666666666,Slow Moving
751,6,9.99,59.94,28.0,0.21428571428571427,Fast Moving
752,4,24.99,99.96,0.0,inf,Dead Stock
753,850,19.99,16991.5,78.0,10.897435897435898,Slow Moving
754,3013,9.99,30099.87,0.0,inf,Dead Stock
755,11,27.99,307.89,0.0,inf,Dead Stock
756,306,6.989999999999999,2138.9399999999996,286.0,1.06993006993007,Normal
757,821,18.99,15590.789999999999,278.0,2.9532374100719423,Slow Moving
758,106,41.99,4450.9400000000005,121.0,0.8760330578512396,Normal
759,444,59.989999999999995,26635.559999999998,96.0,4.625,Slow Moving
764,35,14.49,507.15000000000003,12.0,2.9166666666666665,Slow Moving
765,20,27.99,559.8,0.0,inf,Dead Stock
771,2,14.99,29.98,0.0,inf,Dead Stock
775,170,6.29,1069.3,180.0,0.9444444444444444,Normal
776,53,22.99,1218.47,3.0,17.666666666666668,Slow Moving
778,107,12.99,1389.93,65.0,1.646153846153846,Normal
779,113,12.99,1467.8700000000001,38.0,2.973684210526316,Slow Moving
780,66,12.99,857.34,9.0,7.333333333333333,Slow Moving
781,34,12.99,441.66,0.0,inf,Dead Stock
782,762,46.99,35806.380000000005,469.0,1.6247334754797442,Normal
784,12,5.99,71.88,4.0,3.0,Slow Moving
787,1,34.99,34.99,5.0,0.2,Fast Moving
788,3,14.99,44.97,36.0,0.08333333333333333,Fast Moving
792,4,19.99,79.96,0.0,inf,Dead Stock
799,1,12.99,12.99,0.0,inf,Dead Stock
800,1561,32.99,51497.39000000001,911.0,1.7135016465422612,Normal
802,1021,9.99,10199.79,347.0,2.9423631123919307,Slow Moving
803,57,15.49,882.9300000000001,2.0,28.5,Slow Moving
804,132,15.49,2044.68,34.0,3.8823529411764706,Slow Moving
805,16,32.99,527.84,0.0,inf,Dead Stock
806,180,12.99,2338.2,92.0,1.9565217391304348,Normal
807,891,17.99,16029.089999999998,1051.0,0.8477640342530923,Normal
809,806,19.99,16111.939999999999,362.0,2.226519337016575,Slow Moving
811,1860,27.99,52061.399999999994,1789.0,1.0396869759642258,Normal
812,1391,20.99,29197.089999999997,1176.0,1.1828231292517006,Normal
814,554,9.99,5534.46,4.0,138.5,Slow Moving
818,41,9.99,409.59000000000003,144.0,0.2847222222222222,Fast Moving
821,784,38.99,30568.16,443.0,1.7697516930022574,Normal
822,1021,26.99,27556.789999999997,673.0,1.5170876671619613,Normal
823,64,27.99,1791.36,17.0,3.764705882352941,Slow Moving
824,897,26.99,24210.03,636.0,1.4103773584905661,Normal
825,220,41.99,9237.800000000001,145.0,1.5172413793103448,Normal
826,25,11.99,299.75,4.0,6.25,Slow Moving
827,97,9.99,969.03,10.0,9.7,Slow Moving
828,99,9.99,989.01,5.0,19.8,Slow Moving
829,23,14.99,344.77,187.0,0.12299465240641712,Fast Moving
830,39,9.99,389.61,6.0,6.5,Slow Moving
831,183,9.99,1828.17,43.0,4.255813953488372,Slow Moving
832,58,9.99,579.42,8.0,7.25,Slow Moving
833,65,9.99,649.35,31.0,2.096774193548387,Slow Moving
834,69,9.99,689.3100000000001,32.0,2.15625,Slow Moving
835,20,9.99,199.8,12.0,1.6666666666666667,Normal
836,54,9.99,539.46,10.0,5.4,Slow Moving
837,59,9.99,589.41,24.0,2.4583333333333335,Slow Moving
838,72,10.99,791.28,43.0,1.6744186046511629,Normal
839,25,10.49,262.25,0.0,inf,Dead Stock
840,56,10.99,615.44,13.0,4.3076923076923075,Slow Moving
842,20,10.99,219.8,10.0,2.0,Normal
844,36,9.99,359.64,14.0,2.5714285714285716,Slow Moving
845,48,9.99,479.52,12.0,4.0,Slow Moving
849,17,9.99,169.83,5.0,3.4,Slow Moving
853,17,9.99,169.83,2.0,8.5,Slow Moving
854,466,15.990000000000002,7451.340000000001,276.0,1.6884057971014492,Normal
855,95,10.99,1044.05,111.0,0.8558558558558559,Normal
856,162,29.99,4858.38,41.0,3.951219512195122,Slow Moving
857,1912,22.99,43956.88,1476.0,1.2953929539295392,Normal
858,812,11.99,9735.880000000001,720.0,1.1277777777777778,Normal
859,745,22.99,17127.55,243.0,3.065843621399177,Slow Moving
860,118,10.99,1296.82,139.0,0.8489208633093526,Normal
861,160,6.49,1038.4,71.0,2.2535211267605635,Slow Moving
862,15,7.99,119.85000000000001,3.0,5.0,Slow Moving
863,20,8.99,179.8,2.0,10.0,Slow Moving
864,15,7.99,119.85000000000001,0.0,inf,Dead Stock
865,43,7.99,343.57,39.0,1.1025641025641026,Normal
867,5,7.29,36.45,0.0,inf,Dead Stock
868,11,32.99,362.89000000000004,28.0,0.39285714285714285,Fast Moving
869,28,9.99,279.72,14.0,2.0,Normal
870,256,29.989999999999995,7677.439999999999,163.0,1.5705521472392638,Normal
871,40,9.99,399.6,2.0,20.0,Slow Moving
872,20,9.99,199.8,0.0,inf,Dead Stock
874,23,8.99,206.77,8.0,2.875,Slow Moving
875,59,8.99,530.41,58.0,1.0172413793103448,Normal
876,179,8.99,1609.21,62.0,2.8870967741935485,Slow Moving
877,241,8.99,2166.59,81.0,2.9753086419753085,Slow Moving
878,411,9.99,4105.89,114.0,3.6052631578947367,Slow Moving
879,26,9.99,259.74,25.0,1.04,Normal
880,21,9.99,209.79,15.0,1.4,Normal
881,50,8.99,449.5,15.0,3.3333333333333335,Slow Moving
882,44,12.99,571.5600000000001,18.0,2.4444444444444446,Slow Moving
883,43,499.99,21499.57,1.0,43.0,Slow Moving
884,34,8.99,305.66,36.0,0.9444444444444444,Normal
886,19,12.99,246.81,7.0,2.7142857142857144,Slow Moving
887,73,12.99,948.27,58.0,1.2586206896551724,Normal
888,13,8.99,116.87,1.0,13.0,Slow Moving
889,168,8.99,1510.32,75.0,2.24,Slow Moving
890,16,9.99,159.84,15.0,1.0666666666666667,Normal
892,651,34.99,22778.49,163.0,3.9938650306748467,Slow Moving
895,121,23.99,2902.79,111.0,1.09009009009009,Normal
896,107,23.99,2566.93,158.0,0.6772151898734177,Normal
897,87,6.79,590.73,67.0,1.2985074626865671,Normal
898,11,94.99,1044.8899999999999,3.0,3.6666666666666665,Slow Moving
899,72,19.99,1439.28,18.0,4.0,Slow Moving
900,6,14.99,89.94,0.0,inf,Dead Stock
903,942,27.989999999999995,26366.579999999994,548.0,1.718978102189781,Normal
904,500,17.99,8995.0,353.0,1.4164305949008498,Normal
905,45,12.99,584.55,8.0,5.625,Slow Moving
906,62,12.99,805.38,26.0,2.3846153846153846,Slow Moving
910,32,22.99,735.68,12.0,2.6666666666666665,Slow Moving
912,15,14.49,217.35,12.0,1.25,Normal
913,79,14.49,1144.71,52.0,1.5192307692307692,Normal
914,18,14.49,260.82,12.0,1.5,Normal
915,34,14.49,492.66,26.0,1.3076923076923077,Normal
918,28,14.49,405.72,8.0,3.5,Slow Moving
920,20,9.99,199.8,15.0,1.3333333333333333,Normal
921,255,39.99,10197.45,0.0,inf,Dead Stock
923,2,12.99,25.98,0.0,inf,Dead Stock
924,1,1.99,1.99,0.0,inf,Dead Stock
926,4,27.99,111.96,2.0,2.0,Normal
929,89,12.99,1156.1100000000001,23.0,3.869565217391304,Slow Moving
932,33,99.99,3299.6699999999996,2.0,16.5,Slow Moving
934,452,35.99,16267.480000000001,121.0,3.7355371900826446,Slow Moving
936,21,39.99,839.7900000000001,0.0,inf,Dead Stock
938,271,29.99,8127.29,89.0,3.044943820224719,Slow Moving
942,344,61.99,21324.56,73.0,4.712328767123288,Slow Moving
945,14,27.99,391.85999999999996,4.0,3.5,Slow Moving
950,4,79.99,319.96,3.0,1.3333333333333333,Normal
953,19,29.99,569.81,0.0,inf,Dead Stock
955,3,5.99,17.97,0.0,inf,Dead Stock
956,14,29.99,419.85999999999996,10.0,1.4,Normal
957,4,27.99,111.96,2.0,2.0,Normal
961,2,50.49,100.98,0.0,inf,Dead Stock
966,1223,20.99,25670.769999999997,591.0,2.069373942470389,Slow Moving
967,10,31.99,319.9,1.0,10.0,Slow Moving
970,3,14.99,44.97,116.0,0.02586206896551724,Fast Moving
971,219,15.99,3501.81,67.0,3.2686567164179103,Slow Moving
972,38,33.99,1291.6200000000001,21.0,1.8095238095238095,Normal
974,36,15.49,557.64,0.0,inf,Dead Stock
975,16,34.99,559.84,14.0,1.1428571428571428,Normal
976,15,9.49,142.35,140.0,0.10714285714285714,Fast Moving
977,38,11.49,436.62,3.0,12.666666666666666,Slow Moving
978,62,6.989999999999999,433.37999999999994,182.0,0.34065934065934067,Fast Moving
979,16,7.79,124.64,9.0,1.7777777777777777,Normal
981,81,3.9899999999999998,323.19,128.0,0.6328125,Normal
982,164,6.989999999999999,1146.36,137.0,1.197080291970803,Normal
984,1496,25.99,38881.04,425.0,3.52,Slow Moving
989,46,19.99,919.54,9.0,5.111111111111111,Slow Moving
990,1,134.49,134.49,0.0,inf,Dead Stock
994,17,21.99,373.83,28.0,0.6071428571428571,Normal
995,29,19.99,579.7099999999999,24.0,1.2083333333333333,Normal
996,27,299.99000000000007,8099.730000000001,0.0,inf,Dead Stock
998,156,24.99,3898.4399999999996,20.0,7.8,Slow Moving
999,202,129.99,26257.980000000003,23.0,8.782608695652174,Slow Moving
1001,425,5.99,2545.75,853.0,0.49824150058616645,Fast Moving
1003,2683,22.99,61682.17,18.0,149.05555555555554,Slow Moving
1004,7,22.99,160.92999999999998,42.0,0.16666666666666666,Fast Moving
1012,51,34.99,1784.49,34.0,1.5,Normal
1019,112,26.99,3022.8799999999997,83.0,1.3493975903614457,Normal
1023,28,46.99,1315.72,237.0,0.11814345991561181,Fast Moving
1024,95,32.99,3134.05,512.0,0.185546875,Fast Moving
1025,8,9.99,79.92,31.0,0.25806451612903225,Fast Moving
1026,5,18.99,94.94999999999999,11.0,0.45454545454545453,Fast Moving
1028,578,9.990000000000002,5774.220000000001,0.0,inf,Dead Stock
1030,87,18.99,1652.1299999999999,28.0,3.107142857142857,Slow Moving
1031,24,49.99,1199.76,23.0,1.0434782608695652,Normal
1033,6,29.99,179.94,31.0,0.1935483870967742,Fast Moving
1034,1,4.99,4.99,10.0,0.1,Fast Moving
1036,92,39.99,3679.0800000000004,58.0,1.5862068965517242,Normal
1037,8,21.99,175.92,28.0,0.2857142857142857,Fast Moving
1038,88,21.990000000000002,1935.1200000000001,46.0,1.9130434782608696,Normal
1044,0,13.49,0.0,0.0,inf,Dead Stock
1045,16,49.99,799.84,21.0,0.7619047619047619,Normal
1048,1,8.99,8.99,42.0,0.023809523809523808,Fast Moving
1050,5,44.99,224.95000000000002,32.0,0.15625,Fast Moving
1059,1,5.99,5.99,32.0,0.03125,Fast Moving
1060,1917,27.99,53656.829999999994,383.0,5.005221932114883,Slow Moving
1062,1,6.99,6.99,6.0,0.16666666666666666,Fast Moving
1063,36,33.99,1223.64,0.0,inf,Dead Stock
1064,18,26.99,485.82,320.0,0.05625,Fast Moving
1065,242,12.99,3143.58,103.0,2.349514563106796,Slow Moving
1067,238,11.99,2853.62,0.0,inf,Dead Stock
1068,5,14.99,74.95,0.0,inf,Dead Stock
1069,804,39.99,32151.960000000003,0.0,inf,Dead Stock
1070,788,14.990000000000002,11812.12,0.0,inf,Dead Stock
1071,1140,19.99,22788.6,0.0,inf,Dead Stock
1073,168,34.99,5878.320000000001,0.0,inf,Dead Stock
1074,570,49.99,28494.300000000003,0.0,inf,Dead Stock
1076,71,0.9899999999999999,70.28999999999999,0.0,inf,Dead Stock
1078,338,12.99,4390.62,0.0,inf,Dead Stock
1081,165,29.989999999999995,4948.349999999999,0.0,inf,Dead Stock
1082,184,26.99,4966.16,0.0,inf,Dead Stock
1084,106,29.99,3178.94,0.0,inf,Dead Stock
1085,1,18.99,18.99,0.0,inf,Dead Stock
1086,240,46.99,11277.6,0.0,inf,Dead Stock
1088,8,23.99,191.92,0.0,inf,Dead Stock
1091,226,54.99,12427.74,0.0,inf,Dead Stock
1093,182,24.99,4548.179999999999,0.0,inf,Dead Stock
1094,552,41.99,23178.48,194.0,2.845360824742268,Slow Moving
1095,865,13.99,12101.35,0.0,inf,Dead Stock
1106,268,249.99,66997.32,1.0,268.0,Slow Moving
1107,4,45.99,183.96,2.0,2.0,Normal
1111,16,6.99,111.84,0.0,inf,Dead Stock
1112,27,43.99,1187.73,138.0,0.1956521739130435,Fast Moving
1114,15,19.99,299.84999999999997,0.0,inf,Dead Stock
1121,471,3.99,1879.2900000000002,0.0,inf,Dead Stock
1124,12,54.99,659.88,0.0,inf,Dead Stock
1125,1156,26.99,31200.44,0.0,inf,Dead Stock
1127,43,11.99,515.57,0.0,inf,Dead Stock
1128,17,31.99,543.8299999999999,0.0,inf,Dead Stock
1129,12,37.99,455.88,2.0,6.0,Slow Moving
1130,319,45.99,14670.810000000001,0.0,inf,Dead Stock
1132,717,25.990000000000002,18634.83,0.0,inf,Dead Stock
1133,69,31.989999999999995,2207.3099999999995,108.0,0.6388888888888888,Normal
1135,677,19.99,13533.23,345.0,1.96231884057971,Normal
1136,569,5.99,3408.31,174.0,3.2701149425287355,Slow Moving
1148,5,6.99,34.95,37.0,0.13513513513513514,Fast Moving
1149,0,14.99,0.0,0.0,inf,Dead Stock
1150,0,46.99,0.0,0.0,inf,Dead Stock
1152,0,16.99,0.0,0.0,inf,Dead Stock
1156,2,12.99,25.98,20.0,0.1,Fast Moving
1157,0,21.99,0.0,0.0,inf,Dead Stock
1158,6,6.99,41.94,134.0,0.04477611940298507,Fast Moving
1162,0,79.99,0.0,0.0,inf,Dead Stock
1163,0,19.99,0.0,0.0,inf,Dead Stock
1174,816,19.99,16311.839999999998,429.0,1.902097902097902,Normal
1176,6,1999.99,11999.94,0.0,inf,Dead Stock
1178,1031,11.49,11846.19,825.0,1.2496969696969698,Normal
1180,2184,20.99,45842.159999999996,2660.0,0.8210526315789474,Normal
1181,5,18.99,94.94999999999999,60.0,0.08333333333333333,Fast Moving
1186,550,27.99,15394.5,109.0,5.045871559633028,Slow Moving
1188,212,16.99,3601.8799999999997,0.0,inf,Dead Stock
1189,271,49.99,13547.29,0.0,inf,Dead Stock
1193,6,799.9900000000001,4799.9400000000005,0.0,inf,Dead Stock
1195,44,0.99,43.56,0.0,inf,Dead Stock
1212,27,19.99,539.7299999999999,717.0,0.03765690376569038,Fast Moving
1215,113,64.99,7343.869999999999,7.0,16.142857142857142,Slow Moving
1217,3,449.99,1349.97,0.0,inf,Dead Stock
1220,1122,30.99,34770.78,1016.0,1.1043307086614174,Normal
1226,540,23.99,12954.599999999999,142.0,3.8028169014084505,Slow Moving
1228,421,94.99,39990.79,71.0,5.929577464788732,Slow Moving
1231,2338,10.99,25694.62,2258.0,1.0354295837023915,Normal
1232,4920,26.99,132790.8,4806.0,1.0237203495630463,Normal
1233,15047,34.99,526494.53,9578.0,1.5709960325746501,Normal
1234,0,45.99,0.0,0.0,inf,Dead Stock
1236,1,26.99,26.99,19.0,0.05263157894736842,Fast Moving
1237,2336,44.99,105096.64,317.0,7.369085173501578,Slow Moving
1238,3317,4.99,16551.83,692.0,4.793352601156069,Slow Moving
1239,538,50.99,27432.620000000003,254.0,2.1181102362204722,Slow Moving
1240,71,34.99,2484.29,4.0,17.75,Slow Moving
1244,1204,15.99,19251.96,469.0,2.5671641791044775,Slow Moving
1245,4,399.99,1599.96,0.0,inf,Dead Stock
1248,138,64.99,8968.619999999999,4.0,34.5,Slow Moving
1249,746,24.99,18642.539999999997,0.0,inf,Dead Stock
1251,6,3699.99,22199.94,0.0,inf,Dead Stock
1253,129,64.99,8383.71,2.0,64.5,Slow Moving
1258,912,22.99,20966.879999999997,314.0,2.9044585987261144,Slow Moving
1259,73,27.99,2043.27,24.0,3.0416666666666665,Slow Moving
1261,107,0.99,105.92999999999999,1789.0,0.05980994969256568,Fast Moving
1262,70,21.99,1539.3,27.0,2.5925925925925926,Slow Moving
1263,5,1199.99,5999.95,0.0,inf,Dead Stock
1267,66,29.99,1979.34,16.0,4.125,Slow Moving
1269,2788,25.990000000000002,72460.12000000001,937.0,2.975453575240128,Slow Moving
1271,623,49.99,31143.77,211.0,2.9526066350710902,Slow Moving
1273,581,31.99,18586.19,182.0,3.1923076923076925,Slow Moving
1274,30,44.99,1349.7,2.0,15.0,Slow Moving
1276,1751,4.99,8737.49,472.0,3.7097457627118646,Slow Moving
1277,24,114.98999999999998,2759.7599999999993,0.0,inf,Dead Stock
1278,1602,35.99,57655.98,663.0,2.416289592760181,Slow Moving
1279,142,99.99,14198.58,0.0,inf,Dead Stock
1281,1398,17.99,25150.019999999997,942.0,1.484076433121019,Normal
