Brand,Revenue,Quantity,Transactions,Revenue %,Cumulative %,Category
21460,63.98,2,1,0.00019306338589703695,99.91520992850879,C
3182,63.98,2,1,0.00019306338589703695,99.91540299189468,C
19612,63.98,2,1,0.00019306338589703695,99.91559605528057,C
24424,63.98,2,2,0.00019306338589703695,99.91578911866647,C
5363,63.96,4,4,0.00019300303472920415,99.91598212170119,C
36749,63.96,4,4,0.00019300303472920415,99.91617512473591,C
22799,63.96,4,3,0.00019300303472920415,99.91636812777064,C
22207,63.96,4,1,0.00019300303472920415,99.91656113080536,C
37194,63.940000000000005,6,5,0.00019294268356137142,99.91675407348892,C
22975,63.48,12,1,0.00019155460670121761,99.91694562809562,C
33211,63.48,12,1,0.00019155460670121761,99.91713718270232,C
45576,63.4,10,9,0.00019131320202988656,99.91732849590434,C
1711,62.97,3,3,0.00019001565192148197,99.91751851155627,C
46190,62.97,3,2,0.00019001565192148197,99.91770852720819,C
21978,62.93,7,6,0.00018989494958581641,99.91789842215778,C
4101,62.93,7,7,0.00018989494958581641,99.91808831710736,C
37530,62.91,9,1,0.00018983459841798365,99.91827815170578,C
5683,62.72,128,2,0.0001892612623235723,99.9184674129681,C
40246,60.39,11,7,0.0001822303512710544,99.91864964331937,C
39718,59.99,1,1,0.00018102332791439897,99.91883066664728,C
704,59.99,1,1,0.00018102332791439897,99.91901168997519,C
24691,59.99,1,1,0.00018102332791439897,99.9191927133031,C
20853,59.99,1,1,0.00018102332791439897,99.91937373663102,C
21217,59.99,1,1,0.00018102332791439897,99.91955475995893,C
20602,59.99,1,1,0.00018102332791439897,99.91973578328684,C
24107,59.99,1,1,0.00018102332791439897,99.91991680661475,C
19833,59.99,1,1,0.00018102332791439897,99.92009782994266,C
33765,59.99,1,1,0.00018102332791439897,99.92027885327057,C
2252,59.98,2,1,0.00018099315233048257,99.9204598464229,C
608,59.98,2,2,0.00018099315233048257,99.92064083957523,C
22548,59.98,2,1,0.00018099315233048257,99.92082183272755,C
6090,59.98,2,2,0.00018099315233048257,99.92100282587988,C
22555,59.98,2,2,0.00018099315233048257,99.92118381903221,C
25085,59.98,2,2,0.00018099315233048257,99.92136481218454,C
5181,59.98,2,2,0.00018099315233048257,99.92154580533686,C
2271,59.98,2,2,0.00018099315233048257,99.92172679848919,C
22630,59.98,2,1,0.00018099315233048257,99.92190779164152,C
13950,59.98,2,2,0.00018099315233048257,99.92208878479384,C
3475,59.98,2,2,0.00018099315233048257,99.92226977794617,C
35480,59.97,3,3,0.0001809629767465662,99.92245074092291,C
24366,59.97,3,3,0.0001809629767465662,99.92263170389965,C
16445,59.97,3,1,0.0001809629767465662,99.9228126668764,C
11263,59.97,3,2,0.0001809629767465662,99.92299362985314,C
2719,59.97,3,3,0.0001809629767465662,99.92317459282988,C
5080,59.97,3,3,0.0001809629767465662,99.92335555580662,C
33204,59.97,3,1,0.0001809629767465662,99.92353651878337,C
40608,59.96,4,1,0.0001809328011626498,99.92371745158452,C
34473,59.96,4,1,0.0001809328011626498,99.92389838438568,C
14627,59.96,4,1,0.0001809328011626498,99.92407931718684,C
7458,59.95,5,2,0.00018090262557873344,99.92426021981241,C
10127,59.95,5,4,0.00018090262557873344,99.92444112243798,C
24881,59.95,5,5,0.00018090262557873344,99.92462202506356,C
22450,59.95,5,5,0.00018090262557873344,99.92480292768913,C
43923,59.95,5,5,0.00018090262557873344,99.9249838303147,C
4357,59.940000000000005,6,5,0.00018087244999481707,99.92516470276469,C
830,59.940000000000005,6,3,0.00018087244999481707,99.92534557521468,C
24123,59.94,6,5,0.00018087244999481704,99.92552644766467,C
21754,59.94,6,5,0.00018087244999481704,99.92570732011465,C
17339,59.94,6,6,0.00018087244999481704,99.92588819256464,C
11174,59.94,6,1,0.00018087244999481704,99.92606906501463,C
2833,59.94,6,3,0.00018087244999481704,99.92624993746462,C
6373,59.88,12,1,0.00018069139649131872,99.92643062886111,C
39346,59.88,12,1,0.00018069139649131872,99.9266113202576,C
41171,59.85,15,4,0.00018060086973956956,99.92679192112735,C
354,58.47,3,3,0.0001764366391591083,99.92696835776651,C
16689,57.99,1,1,0.00017498821113112178,99.92714334597764,C
17170,57.99,1,1,0.00017498821113112178,99.92731833418877,C
24872,57.99,1,1,0.00017498821113112178,99.9274933223999,C
21060,57.99,1,1,0.00017498821113112178,99.92766831061103,C
22657,57.98,2,2,0.00017495803554720538,99.92784326864657,C
45645,57.98,2,1,0.00017495803554720538,99.92801822668211,C
17282,57.98,2,1,0.00017495803554720538,99.92819318471766,C
15774,57.96,4,3,0.00017489768437937262,99.92836808240203,C
22781,56.99,1,1,0.0001719706527394832,99.92854005305477,C
12475,56.97,3,3,0.0001719103015716504,99.92871196335635,C
4824,56.97,3,3,0.0001719103015716504,99.92888387365792,C
22518,56.97,3,1,0.0001719103015716504,99.9290557839595,C
4077,56.97,3,1,0.0001719103015716504,99.92922769426107,C
4212,56.97,3,3,0.0001719103015716504,99.92939960456265,C
24430,56.94,6,4,0.00017181977481990125,99.92957142433747,C
14923,56.849999999999994,15,3,0.00017154819456465377,99.92974297253203,C
24658,55.99,1,1,0.00016895309434784462,99.92991192562637,C
957,55.98,2,2,0.00016892291876392822,99.93008084854513,C
926,55.98,2,1,0.00016892291876392822,99.93024977146389,C
2263,55.98,2,1,0.00016892291876392822,99.93041869438265,C
22778,55.98,2,2,0.00016892291876392822,99.93058761730141,C
3777,55.98,2,2,0.00016892291876392822,99.93075654022017,C
15859,55.98,2,2,0.00016892291876392822,99.93092546313893,C
22108,55.96,4,2,0.00016886256759609546,99.93109432570652,C
17433,55.96,4,4,0.00016886256759609546,99.93126318827412,C
22099,55.96,4,4,0.00016886256759609546,99.9314320508417,C
20605,55.96,4,4,0.00016886256759609546,99.9316009134093,C
21003,55.96,4,1,0.00016886256759609546,99.93176977597689,C
22418,55.96,4,2,0.00016886256759609546,99.93193863854448,C
12595,55.93,7,3,0.0001687720408443463,99.93210741058533,C
18756,55.93,7,6,0.0001687720408443463,99.93227618262618,C
1096,55.92,8,3,0.0001687418652604299,99.93244492449145,C
21082,54.99,1,1,0.00016593553595620601,99.93261086002741,C
2762,54.99,1,1,0.00016593553595620601,99.93277679556337,C
23961,54.99,1,1,0.00016593553595620601,99.93294273109933,C
6040,54.95,5,3,0.00016581483362054046,99.93310854593295,C
589,54.95,5,5,0.00016581483362054046,99.93327436076657,C
46802,54.89,11,7,0.00016563378011704214,99.93343999454669,C
15239,53.99,1,1,0.00016291797756456743,99.93360291252425,C
19063,53.99,1,1,0.00016291797756456743,99.93376583050181,C
24555,53.98,2,2,0.000162887801980651,99.93392871830379,C
21230,53.97,3,3,0.00016285762639673464,99.93409157593018,C
23185,53.97,3,2,0.00016285762639673464,99.93425443355657,C
16696,53.97,3,2,0.00016285762639673464,99.93441729118297,C
22924,53.97,3,3,0.00016285762639673464,99.93458014880936,C
20090,53.97,3,2,0.00016285762639673464,99.93474300643575,C
10618,53.95,5,3,0.00016279727522890188,99.93490580371098,C
42439,53.94,6,1,0.00016276709964498548,99.93506857081061,C
22195,53.94,6,6,0.00016276709964498548,99.93523133791025,C
18906,53.91,9,6,0.00016267657289323632,99.93539401448315,C
23344,53.88,12,8,0.0001625860461414872,99.9355566005293,C
19703,53.88,12,1,0.0001625860461414872,99.93571918657544,C
8274,53.88,12,1,0.0001625860461414872,99.93588177262158,C
8495,53.46,54,29,0.00016131867161699897,99.9360430912932,C
23024,52.99,1,1,0.00015990041917292885,99.93620299171238,C
2320,52.99,1,1,0.00015990041917292885,99.93636289213156,C
2572,52.99,1,1,0.00015990041917292885,99.93652279255073,C
21355,52.45,5,2,0.00015827093764144402,99.93668106348838,C
21026,52.43,7,4,0.00015821058647361123,99.93683927407486,C
90086,51.99,1,1,0.00015688286078129027,99.93699615693563,C
24994,51.98,2,2,0.00015685268519737385,99.93715300962083,C
4214,51.96,4,4,0.00015679233402954111,99.93730980195485,C
23587,51.96,4,4,0.00015679233402954111,99.93746659428888,C
41411,51.96,4,3,0.00015679233402954111,99.9376233866229,C
12774,51.96,4,1,0.00015679233402954111,99.93778017895693,C
13918,51.96,4,1,0.00015679233402954111,99.93793697129095,C
22279,51.92,8,6,0.00015667163169387556,99.93809364292265,C
19125,50.99,1,1,0.00015386530238965167,99.93824750822505,C
16587,50.97,3,3,0.00015380495122181888,99.93840131317627,C
5658,50.97,3,3,0.00015380495122181888,99.9385551181275,C
16580,49.99,1,1,0.00015084774399801306,99.93870596587149,C
21519,49.99,1,1,0.00015084774399801306,99.93885681361549,C
248,49.99,1,1,0.00015084774399801306,99.93900766135948,C
22263,49.99,1,1,0.00015084774399801306,99.93915850910348,C
20250,49.99,1,1,0.00015084774399801306,99.93930935684747,C
2188,49.99,1,1,0.00015084774399801306,99.93946020459147,C
15476,49.99,1,1,0.00015084774399801306,99.93961105233547,C
37909,49.99,1,1,0.00015084774399801306,99.93976190007946,C
407,49.99,1,1,0.00015084774399801306,99.93991274782346,C
20913,49.99,1,1,0.00015084774399801306,99.94006359556745,C
20952,49.98,2,2,0.00015081756841409666,99.94021441313586,C
23048,49.98,2,2,0.00015081756841409666,99.94036523070427,C
34352,49.98,2,2,0.00015081756841409666,99.94051604827268,C
20360,49.98,2,1,0.00015081756841409666,99.9406668658411,C
3873,49.98,2,2,0.00015081756841409666,99.9408176834095,C
21155,49.98,2,2,0.00015081756841409666,99.94096850097792,C
24364,49.98,2,2,0.00015081756841409666,99.94111931854633,C
3934,49.98,2,1,0.00015081756841409666,99.94127013611474,C
40771,49.98,2,2,0.00015081756841409666,99.94142095368315,C
828,49.95,5,5,0.00015072704166234753,99.9415716807248,C
849,49.95,5,5,0.00015072704166234753,99.94172240776646,C
5537,49.95,5,5,0.00015072704166234753,99.94187313480812,C
23380,49.95,5,5,0.00015072704166234753,99.94202386184978,C
45875,49.95,5,1,0.00015072704166234753,99.94217458889143,C
1034,49.900000000000006,10,8,0.0001505761637427656,99.94232516505518,C
1932,49.5,50,14,0.00014936914038611015,99.94247453419557,C
45874,49.410000000000004,9,5,0.0001490975601308627,99.9426236317557,C
22622,48.99,1,1,0.00014783018560637448,99.9427714619413,C
24359,48.99,1,1,0.00014783018560637448,99.94291929212692,C
22915,48.99,1,1,0.00014783018560637448,99.94306712231253,C
19914,48.93,7,7,0.00014764913210287616,99.94321477144463,C
41985,47.99,1,1,0.0001448126272147359,99.94335958407184,C
11259,47.99,1,1,0.0001448126272147359,99.94350439669905,C
19058,47.99,1,1,0.0001448126272147359,99.94364920932627,C
22661,47.99,1,1,0.0001448126272147359,99.94379402195348,C
2995,47.98,2,2,0.0001447824516308195,99.94393880440511,C
20413,47.98,2,1,0.0001447824516308195,99.94408358685673,C
21538,47.97,3,2,0.00014475227604690314,99.94422833913278,C
8580,47.97,3,1,0.00014475227604690314,99.94437309140882,C
17512,47.97,3,3,0.00014475227604690314,99.94451784368486,C
24287,47.97,3,3,0.00014475227604690314,99.9446625959609,C
24347,47.97,3,2,0.00014475227604690314,99.94480734823695,C
15871,47.97,3,2,0.00014475227604690314,99.94495210051299,C
32669,47.97,3,3,0.00014475227604690314,99.94509685278904,C
23897,47.97,3,3,0.00014475227604690314,99.94524160506508,C
43890,47.97,3,2,0.00014475227604690314,99.94538635734112,C
13144,47.97,3,3,0.00014475227604690314,99.94553110961716,C
16061,47.97,3,2,0.00014475227604690314,99.9456758618932,C
45495,47.97,3,3,0.00014475227604690314,99.94582061416925,C
14711,47.96,4,4,0.00014472210046298674,99.94596533626971,C
22863,47.96,4,2,0.00014472210046298674,99.94611005837017,C
2065,47.96,4,4,0.00014472210046298674,99.94625478047062,C
20492,47.96,4,3,0.00014472210046298674,99.94639950257108,C
20728,47.96,4,3,0.00014472210046298674,99.94654422467154,C
826,47.96,4,4,0.00014472210046298674,99.946688946772,C
31788,47.940000000000005,6,2,0.00014466174929515398,99.94683360852129,C
420,47.94,6,1,0.00014466174929515398,99.94697827027058,C
20778,47.94,6,4,0.00014466174929515398,99.94712293201987,C
14410,47.94,6,1,0.00014466174929515398,99.94726759376915,C
46580,47.94,6,4,0.00014466174929515398,99.94741225551844,C
43541,47.94,6,1,0.00014466174929515398,99.94755691726773,C
8235,47.94,6,1,0.00014466174929515398,99.94770157901702,C
16247,47.94,6,1,0.00014466174929515398,99.94784624076631,C
46567,47.88,12,4,0.00014448069579165565,99.9479907214621,C
42436,47.88,12,1,0.00014448069579165565,99.9481352021579,C
20050,47.88,12,1,0.00014448069579165565,99.9482796828537,C
14628,47.88,12,1,0.00014448069579165565,99.94842416354949,C
3748,47.45,5,5,0.00014318314568325104,99.94856734669517,C
636,47.45,5,4,0.00014318314568325104,99.94871052984085,C
21471,46.99,1,1,0.0001417950688230973,99.94885232490968,C
24426,46.99,1,1,0.0001417950688230973,99.94899411997851,C
16208,46.99,1,1,0.0001417950688230973,99.94913591504734,C
24921,46.47,3,3,0.00014022593845944523,99.9492761409858,C
43924,46.47,3,1,0.00014022593845944523,99.94941636692427,C
22625,46.449999999999996,5,4,0.00014016558729161243,99.94955653251156,C
19835,46.059999999999995,14,6,0.0001389887395188734,99.94969552125109,C
23774,45.99,1,1,0.0001387775104314587,99.94983429876152,C
42104,45.99,1,1,0.0001387775104314587,99.94997307627195,C
20668,45.99,1,1,0.0001387775104314587,99.95011185378237,C
18425,45.99,1,1,0.0001387775104314587,99.9502506312928,C
2028,45.99,1,1,0.0001387775104314587,99.95038940880323,C
2671,45.98,2,2,0.00013874733484754232,99.95052815613808,C
18651,45.98,2,2,0.00013874733484754232,99.95066690347292,C
23964,45.98,2,2,0.00013874733484754232,99.95080565080777,C
25458,45.98,2,2,0.00013874733484754232,99.95094439814261,C
36307,45.98,2,1,0.00013874733484754232,99.95108314547745,C
21503,45.98,2,2,0.00013874733484754232,99.9512218928123,C
14712,45.48,12,1,0.00013723855565172301,99.95135913136795,C
14922,45.48,12,1,0.00013723855565172301,99.9514963699236,C
16775,45.48,12,1,0.00013723855565172301,99.95163360847926,C
13702,45.43,7,2,0.00013708767773214112,99.95177069615698,C
22171,44.99,1,1,0.00013575995203982013,99.95190645610903,C
25066,44.99,1,1,0.00013575995203982013,99.95204221606107,C
21457,44.99,1,1,0.00013575995203982013,99.95217797601312,C
28538,44.97,3,1,0.00013569960087198734,99.952313675614,C
23830,44.97,3,3,0.00013569960087198734,99.95244937521487,C
44925,44.97,3,2,0.00013569960087198734,99.95258507481574,C
4289,44.97,3,3,0.00013569960087198734,99.95272077441662,C
36360,44.97,3,3,0.00013569960087198734,99.9528564740175,C
23520,44.97,3,1,0.00013569960087198734,99.95299217361837,C
174,44.97,3,3,0.00013569960087198734,99.95312787321924,C
75,44.97,3,3,0.00013569960087198734,99.95326357282012,C
11372,44.97,3,3,0.00013569960087198734,99.953399272421,C
18452,44.97,3,2,0.00013569960087198734,99.95353497202187,C
15056,44.96,4,3,0.00013566942528807097,99.95367064144716,C
457,44.95,5,2,0.0001356392497041546,99.95380628069687,C
21691,44.94,6,5,0.00013560907412023818,99.95394188977099,C
401,44.94,6,1,0.00013560907412023818,99.95407749884511,C
6265,44.910000000000004,9,8,0.00013551854736848905,99.95421301739248,C
20188,43.98,2,2,0.00013271221806426516,99.95434572961054,C
8508,43.98,2,2,0.00013271221806426516,99.9544784418286,C
19845,43.98,2,1,0.00013271221806426516,99.95461115404666,C
2710,43.98,2,2,0.00013271221806426516,99.95474386626472,C
25210,43.98,2,2,0.00013271221806426516,99.95487657848278,C
19368,43.98,2,1,0.00013271221806426516,99.95500929070084,C
3092,43.98,2,2,0.00013271221806426516,99.9551420029189,C
40137,43.98,2,2,0.00013271221806426516,99.95527471513697,C
15510,43.98,2,2,0.00013271221806426516,99.95540742735503,C
6935,43.96,4,2,0.0001326518668964324,99.95554007922192,C
122,43.96,4,3,0.0001326518668964324,99.95567273108881,C
8563,43.96,4,4,0.0001326518668964324,99.9558053829557,C
45993,43.96,4,3,0.0001326518668964324,99.9559380348226,C
15178,43.96,4,2,0.0001326518668964324,99.95607068668949,C
5083,43.96,4,3,0.0001326518668964324,99.95620333855638,C
21632,43.96,4,3,0.0001326518668964324,99.95633599042327,C
20792,43.96,4,3,0.0001326518668964324,99.95646864229016,C
17015,43.949999999999996,5,5,0.000132621691312516,99.95660126398147,C
41831,43.92,8,3,0.00013253116456076684,99.95673379514604,C
3752,43.47,3,3,0.00013117326328452946,99.95686496840932,C
207,43.47,3,3,0.00013117326328452946,99.9569961416726,C
4427,43.47,3,3,0.00013117326328452946,99.95712731493589,C
16399,42.99,1,1,0.00012972483525654295,99.95725703977115,C
22540,42.99,1,1,0.00012972483525654295,99.95738676460641,C
18586,42.99,1,1,0.00012972483525654295,99.95751648944167,C
22567,42.96,4,4,0.00012963430850479379,99.95764612375018,C
1341,42.45,5,5,0.00012809535372505811,99.95777421910391,C
20771,41.99,1,1,0.00012670727686490437,99.95790092638077,C
36269,41.99,1,1,0.00012670727686490437,99.95802763365764,C
21430,41.99,1,1,0.00012670727686490437,99.9581543409345,C
25353,41.97,3,2,0.00012664692569707157,99.95828098786019,C
17159,41.97,3,2,0.00012664692569707157,99.95840763478589,C
17093,41.97,3,1,0.00012664692569707157,99.95853428171158,C
21383,41.97,3,3,0.00012664692569707157,99.95866092863727,C
22867,41.97,3,2,0.00012664692569707157,99.95878757556297,C
18611,41.97,3,2,0.00012664692569707157,99.95891422248866,C
41231,41.97,3,3,0.00012664692569707157,99.95904086941435,C
23855,41.97,3,1,0.00012664692569707157,99.95916751634005,C
10380,41.97,3,2,0.00012664692569707157,99.95929416326574,C
19768,41.97,3,3,0.00012664692569707157,99.95942081019143,C
17266,41.97,3,2,0.00012664692569707157,99.95954745711713,C
46819,41.97,3,2,0.00012664692569707157,99.95967410404282,C
23528,41.97,3,3,0.00012664692569707157,99.95980075096851,C
8914,41.96,4,3,0.0001266167501131552,99.95992736771862,C
42348,41.94,6,1,0.00012655639894532241,99.96005392411756,C
8419,41.94,6,6,0.00012655639894532241,99.9601804805165,C
1062,41.94,6,1,0.00012655639894532241,99.96030703691544,C
8699,41.94,6,1,0.00012655639894532241,99.96043359331438,C
8705,41.94,6,1,0.00012655639894532241,99.96056014971332,C
19396,41.94,6,4,0.00012655639894532241,99.96068670611226,C
34474,41.94,6,1,0.00012655639894532241,99.9608132625112,C
6798,41.94,6,1,0.00012655639894532241,99.96093981891013,C
7271,41.94,6,1,0.00012655639894532241,99.96106637530907,C
15294,41.93,7,4,0.00012652622336140605,99.96119290153243,C
24878,40.99,1,1,0.0001236897184732658,99.9613165912509,C
18540,40.98,2,2,0.00012365954288934936,99.9614402507938,C
22672,40.74,6,5,0.0001229353288753561,99.96156318612267,C
19860,40.410000000000004,9,3,0.00012193953460611541,99.96168512565728,C
10399,39.99,1,1,0.0001206721600816272,99.96180579781736,C
20655,39.99,1,1,0.0001206721600816272,99.96192646997744,C
20654,39.99,1,1,0.0001206721600816272,99.96204714213752,C
20776,39.99,1,1,0.0001206721600816272,99.9621678142976,C
25078,39.99,1,1,0.0001206721600816272,99.96228848645768,C
19785,39.99,1,1,0.0001206721600816272,99.96240915861776,C
5167,39.99,1,1,0.0001206721600816272,99.96252983077784,C
10398,39.99,1,1,0.0001206721600816272,99.96265050293792,C
935,39.99,1,1,0.0001206721600816272,99.962771175098,C
16398,39.99,1,1,0.0001206721600816272,99.96289184725808,C
45602,39.98,2,1,0.00012064198449771077,99.96301248924257,C
3304,39.98,2,2,0.00012064198449771077,99.96313313122707,C
5866,39.98,2,2,0.00012064198449771077,99.96325377321156,C
222,39.98,2,1,0.00012064198449771077,99.96337441519606,C
19660,39.98,2,2,0.00012064198449771077,99.96349505718055,C
16756,39.98,2,2,0.00012064198449771077,99.96361569916505,C
25513,39.98,2,2,0.00012064198449771077,99.96373634114954,C
4535,39.98,2,2,0.00012064198449771077,99.96385698313404,C
23997,39.98,2,2,0.00012064198449771077,99.96397762511853,C
24388,39.98,2,2,0.00012064198449771077,99.96409826710303,C
13424,39.96,4,1,0.00012058163332987803,99.96421884873635,C
14840,39.96,4,1,0.00012058163332987803,99.96433943036968,C
19245,39.96,4,2,0.00012058163332987803,99.964460012003,C
21673,39.96,4,4,0.00012058163332987803,99.96458059363633,C
23954,39.96,4,4,0.00012058163332987803,99.96470117526965,C
10274,39.96,4,4,0.00012058163332987803,99.96482175690298,C
44172,39.96,4,1,0.00012058163332987803,99.9649423385363,C
364,39.95,5,4,0.00012055145774596164,99.96506288999404,C
22619,39.95,5,4,0.00012055145774596164,99.96518344145179,C
143,38.99,1,1,0.0001176546016899886,99.96530109605348,C
18210,38.99,1,1,0.0001176546016899886,99.96541875065518,C
201,38.98,2,1,0.00011762442610607219,99.96553637508129,C
22864,38.97,3,1,0.00011759425052215582,99.96565396933181,C
23508,38.97,3,2,0.00011759425052215582,99.96577156358234,C
40667,38.97,3,2,0.00011759425052215582,99.96588915783286,C
24857,38.97,3,3,0.00011759425052215582,99.96600675208339,C
20941,38.97,3,2,0.00011759425052215582,99.96612434633391,C
42933,38.97,3,3,0.00011759425052215582,99.96624194058444,C
17490,38.97,3,1,0.00011759425052215582,99.96635953483496,C
5376,38.97,3,3,0.00011759425052215582,99.96647712908549,C
16369,38.97,3,2,0.00011759425052215582,99.96659472333602,C
23533,38.97,3,3,0.00011759425052215582,99.96671231758654,C
369,38.97,3,3,0.00011759425052215582,99.96682991183707,C
15261,38.94,6,1,0.00011750372377040665,99.96694741556084,C
15262,38.94,6,1,0.00011750372377040665,99.96706491928461,C
1771,38.870000000000005,13,3,0.00011729249468299199,99.96718221177929,C
22829,38.37,3,1,0.00011578371548717265,99.96729799549477,C
19589,37.99,1,1,0.00011463704329835002,99.96741263253807,C
15065,37.99,1,1,0.00011463704329835002,99.96752726958137,C
24346,37.99,1,1,0.00011463704329835002,99.96764190662466,C
18597,37.99,1,1,0.00011463704329835002,99.96775654366796,C
18948,37.99,1,1,0.00011463704329835002,99.96787118071126,C
23472,37.98,2,2,0.0001146068677144336,99.96798578757897,C
3587,37.98,2,1,0.0001146068677144336,99.96810039444668,C
3170,37.96,4,3,0.00011454651654660086,99.96821494096322,C
47075,37.16,4,3,0.00011213246983328997,99.96832707343306,C
12133,37.14,6,1,0.00011207211866545719,99.96843914555173,C
18426,36.99,1,1,0.00011161948490671141,99.96855076503664,C
18466,36.99,1,1,0.00011161948490671141,99.96866238452155,C
15126,36.99,1,1,0.00011161948490671141,99.96877400400646,C
18623,36.99,1,1,0.00011161948490671141,99.96888562349137,C
23109,36.99,1,1,0.00011161948490671141,99.96899724297629,C
20186,36.98,2,2,0.00011158930932279502,99.96910883228561,C
4815,36.98,2,2,0.00011158930932279502,99.96922042159494,C
13242,36.97,3,2,0.00011155913373887863,99.96933198072868,C
12084,35.99,1,1,0.00010860192651507282,99.9694405826552,C
16503,35.98,2,1,0.00010857175093115642,99.96954915440612,C
22970,35.98,2,1,0.00010857175093115642,99.96965772615705,C
22055,35.98,2,1,0.00010857175093115642,99.96976629790798,C
24256,35.98,2,1,0.00010857175093115642,99.96987486965891,C
11149,35.98,2,2,0.00010857175093115642,99.96998344140984,C
21046,35.98,2,2,0.00010857175093115642,99.97009201316077,C
15790,35.97,3,1,0.00010854157534724005,99.97020055473611,C
21123,35.97,3,3,0.00010854157534724005,99.97030909631145,C
42759,35.97,3,3,0.00010854157534724005,99.9704176378868,C
20567,35.97,3,1,0.00010854157534724005,99.97052617946214,C
25544,35.97,3,2,0.00010854157534724005,99.97063472103748,C
22449,35.97,3,3,0.00010854157534724005,99.97074326261283,C
5654,35.97,3,3,0.00010854157534724005,99.97085180418817,C
18378,35.97,3,3,0.00010854157534724005,99.97096034576352,C
24970,35.96,4,1,0.00010851139976332366,99.97106885716327,C
21108,35.96,4,4,0.00010851139976332366,99.97117736856303,C
13260,35.96,4,2,0.00010851139976332366,99.97128587996279,C
19678,35.96,4,3,0.00010851139976332366,99.97139439136255,C
15329,35.94,6,4,0.0001084510485954909,99.97150284241114,C
6431,35.88,12,1,0.00010826999509199259,99.97161111240624,C
46662,35.88,12,1,0.00010826999509199259,99.97171938240133,C
46664,35.88,12,1,0.00010826999509199259,99.97182765239643,C
22534,34.99,1,1,0.00010558436812343423,99.97193323676456,C
22547,34.99,1,1,0.00010558436812343423,99.97203882113268,C
22553,34.99,1,1,0.00010558436812343423,99.97214440550081,C
25145,34.99,1,1,0.00010558436812343423,99.97224998986894,C
22549,34.99,1,1,0.00010558436812343423,99.97235557423707,C
22544,34.99,1,1,0.00010558436812343423,99.9724611586052,C
22543,34.99,1,1,0.00010558436812343423,99.97256674297333,C
23473,34.98,2,2,0.00010555419253951784,99.97267229716587,C
11341,34.95,5,2,0.0001054636657877687,99.97277776083166,C
16241,34.93,7,4,0.0001054033146199359,99.97288316414628,C
199,34.93,7,4,0.0001054033146199359,99.9729885674609,C
977,34.47,3,3,0.00010401523775978216,99.97309258269865,C
44220,33.99,1,1,0.00010256680973179565,99.97319514950838,C
21761,33.98,2,1,0.00010253663414787925,99.97329768614253,C
46018,33.98,2,2,0.00010253663414787925,99.97340022277668,C
15542,33.98,2,2,0.00010253663414787925,99.97350275941082,C
32296,33.98,2,2,0.00010253663414787925,99.97360529604497,C
42871,33.98,2,1,0.00010253663414787925,99.97370783267911,C
14217,33.98,2,2,0.00010253663414787925,99.97381036931326,C
19866,33.98,2,2,0.00010253663414787925,99.9739129059474,C
16377,33.98,2,2,0.00010253663414787925,99.97401544258155,C
11770,33.98,2,2,0.00010253663414787925,99.97411797921569,C
23477,33.98,2,2,0.00010253663414787925,99.97422051584984,C
42097,33.96,4,2,0.00010247628298004649,99.97432299213281,C
21168,33.96,4,1,0.00010247628298004649,99.97442546841579,C
8282,33.660000000000004,34,10,0.00010157101546255491,99.97452703943125,C
8065,33.660000000000004,34,14,0.00010157101546255491,99.97462861044671,C
336,32.99,1,1,9.954925134015705e-05,99.97472815969806,C
25459,32.99,1,1,9.954925134015705e-05,99.9748277089494,C
31522,32.99,1,1,9.954925134015705e-05,99.97492725820075,C
16527,32.99,1,1,9.954925134015705e-05,99.9750268074521,C
46453,32.97,3,3,9.948890017232427e-05,99.97512629635227,C
29714,32.97,3,1,9.948890017232427e-05,99.97522578525245,C
25652,32.97,3,2,9.948890017232427e-05,99.97532527415262,C
21776,32.97,3,2,9.948890017232427e-05,99.9754247630528,C
3729,32.97,3,3,9.948890017232427e-05,99.97552425195298,C
317,31.99,1,1,9.653169294851847e-05,99.97562078364592,C
129,31.99,1,1,9.653169294851847e-05,99.97571731533887,C
967,31.99,1,1,9.653169294851847e-05,99.97581384703182,C
23106,31.98,2,2,9.650151736460208e-05,99.97591034854918,C
2539,31.98,2,1,9.650151736460208e-05,99.97600685006654,C
22358,31.98,2,1,9.650151736460208e-05,99.9761033515839,C
18955,31.98,2,1,9.650151736460208e-05,99.97619985310126,C
46418,31.98,2,2,9.650151736460208e-05,99.97629635461863,C
28316,31.96,4,1,9.644116619676931e-05,99.97639279578482,C
19398,31.96,4,2,9.644116619676931e-05,99.97648923695101,C
18852,31.96,4,3,9.644116619676931e-05,99.9765856781172,C
21772,31.740000000000002,6,3,9.577730335060883e-05,99.97668145542056,C
21564,30.98,2,2,9.348395897296348e-05,99.97677493937954,C
18941,29.99,1,1,9.049657616524129e-05,99.9768654359557,C
15322,29.99,1,1,9.049657616524129e-05,99.97695593253187,C
23810,29.99,1,1,9.049657616524129e-05,99.97704642910803,C
24539,29.99,1,1,9.049657616524129e-05,99.97713692568419,C
21325,29.99,1,1,9.049657616524129e-05,99.97722742226036,C
20722,29.99,1,1,9.049657616524129e-05,99.97731791883652,C
21080,29.99,1,1,9.049657616524129e-05,99.97740841541268,C
19949,29.99,1,1,9.049657616524129e-05,99.97749891198885,C
23167,29.99,1,1,9.049657616524129e-05,99.97758940856501,C
